--------- beginning of main
05-24 14:39:25.367 15421 15438 D Unity   : initOculus Java!
05-24 14:40:48.270 15421 15438 E Unity   : 
05-24 14:40:48.284 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.284 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.284 15421 15438 E Unity   : 
05-24 14:40:48.298 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.298 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.298 15421 15438 E Unity   : 
05-24 14:40:48.312 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.312 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.312 15421 15438 E Unity   : 
05-24 14:40:48.326 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.326 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.326 15421 15438 E Unity   : 
05-24 14:40:48.340 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.340 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.340 15421 15438 E Unity   : 
05-24 14:40:48.354 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.354 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.354 15421 15438 E Unity   : 
05-24 14:40:48.368 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.368 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.368 15421 15438 E Unity   : 
05-24 14:40:48.382 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.382 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.382 15421 15438 E Unity   : 
05-24 14:40:48.396 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.396 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.396 15421 15438 E Unity   : 
05-24 14:40:48.410 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.410 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.410 15421 15438 E Unity   : 
05-24 14:40:48.424 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.424 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.424 15421 15438 E Unity   : 
05-24 14:40:48.438 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.438 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.438 15421 15438 E Unity   : 
05-24 14:40:48.452 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.452 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.452 15421 15438 E Unity   : 
05-24 14:40:48.466 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.466 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.466 15421 15438 E Unity   : 
05-24 14:40:48.479 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.479 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.479 15421 15438 E Unity   : 
05-24 14:40:48.494 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.494 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.494 15421 15438 E Unity   : 
05-24 14:40:48.507 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.507 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.507 15421 15438 E Unity   : 
05-24 14:40:48.521 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.521 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.521 15421 15438 E Unity   : 
05-24 14:40:48.535 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.535 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.535 15421 15438 E Unity   : 
05-24 14:40:48.549 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.549 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.549 15421 15438 E Unity   : 
05-24 14:40:48.563 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.563 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.563 15421 15438 E Unity   : 
05-24 14:40:48.577 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.577 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.577 15421 15438 E Unity   : 
05-24 14:40:48.591 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.591 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.591 15421 15438 E Unity   : 
05-24 14:40:48.605 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.605 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.605 15421 15438 E Unity   : 
05-24 14:40:48.619 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.619 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.619 15421 15438 E Unity   : 
05-24 14:40:48.633 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.633 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.633 15421 15438 E Unity   : 
05-24 14:40:48.647 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.647 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.647 15421 15438 E Unity   : 
05-24 14:40:48.660 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.660 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.660 15421 15438 E Unity   : 
05-24 14:40:48.674 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.674 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.674 15421 15438 E Unity   : 
05-24 14:40:48.689 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.689 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.689 15421 15438 E Unity   : 
05-24 14:40:48.702 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.702 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.702 15421 15438 E Unity   : 
05-24 14:40:48.716 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.716 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.716 15421 15438 E Unity   : 
05-24 14:40:48.730 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.730 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.730 15421 15438 E Unity   : 
05-24 14:40:48.744 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.744 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.744 15421 15438 E Unity   : 
05-24 14:40:48.758 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.758 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.758 15421 15438 E Unity   : 
05-24 14:40:48.772 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.772 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.772 15421 15438 E Unity   : 
05-24 14:40:48.786 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.786 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.786 15421 15438 E Unity   : 
05-24 14:40:48.800 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.800 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.800 15421 15438 E Unity   : 
05-24 14:40:48.814 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.814 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.814 15421 15438 E Unity   : 
05-24 14:40:48.827 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.827 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.827 15421 15438 E Unity   : 
05-24 14:40:48.841 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.841 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.841 15421 15438 E Unity   : 
05-24 14:40:48.856 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.856 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.856 15421 15438 E Unity   : 
05-24 14:40:48.869 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.869 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.869 15421 15438 E Unity   : 
05-24 14:40:48.883 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.883 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.883 15421 15438 E Unity   : 
05-24 14:40:48.897 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.897 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.897 15421 15438 E Unity   : 
05-24 14:40:48.911 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.911 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.911 15421 15438 E Unity   : 
05-24 14:40:48.925 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.925 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.925 15421 15438 E Unity   : 
05-24 14:40:48.939 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.939 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.939 15421 15438 E Unity   : 
05-24 14:40:48.953 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.953 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.953 15421 15438 E Unity   : 
05-24 14:40:48.967 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.967 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.967 15421 15438 E Unity   : 
05-24 14:40:48.981 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.981 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.981 15421 15438 E Unity   : 
05-24 14:40:48.995 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:48.995 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:48.995 15421 15438 E Unity   : 
05-24 14:40:49.008 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.008 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.008 15421 15438 E Unity   : 
05-24 14:40:49.023 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.023 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.023 15421 15438 E Unity   : 
05-24 14:40:49.036 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.036 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.036 15421 15438 E Unity   : 
05-24 14:40:49.050 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.050 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.050 15421 15438 E Unity   : 
05-24 14:40:49.064 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.064 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.064 15421 15438 E Unity   : 
05-24 14:40:49.078 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.078 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.078 15421 15438 E Unity   : 
05-24 14:40:49.092 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.092 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.092 15421 15438 E Unity   : 
05-24 14:40:49.106 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.106 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.106 15421 15438 E Unity   : 
05-24 14:40:49.119 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.119 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.119 15421 15438 E Unity   : 
05-24 14:40:49.134 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.134 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.134 15421 15438 E Unity   : 
05-24 14:40:49.147 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.147 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.147 15421 15438 E Unity   : 
05-24 14:40:49.161 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.161 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.161 15421 15438 E Unity   : 
05-24 14:40:49.175 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.175 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.175 15421 15438 E Unity   : 
05-24 14:40:49.189 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.189 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.189 15421 15438 E Unity   : 
05-24 14:40:49.203 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.203 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.203 15421 15438 E Unity   : 
05-24 14:40:49.217 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.217 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.217 15421 15438 E Unity   : 
05-24 14:40:49.231 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.231 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.231 15421 15438 E Unity   : 
05-24 14:40:49.245 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.245 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.245 15421 15438 E Unity   : 
05-24 14:40:49.259 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.259 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.259 15421 15438 E Unity   : 
05-24 14:40:49.273 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.273 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.273 15421 15438 E Unity   : 
05-24 14:40:49.287 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.287 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.287 15421 15438 E Unity   : 
05-24 14:40:49.300 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.300 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.300 15421 15438 E Unity   : 
05-24 14:40:49.314 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.314 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.314 15421 15438 E Unity   : 
05-24 14:40:49.328 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.328 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.328 15421 15438 E Unity   : 
05-24 14:40:49.342 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.342 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.342 15421 15438 E Unity   : 
05-24 14:40:49.356 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.356 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.356 15421 15438 E Unity   : 
05-24 14:40:49.370 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.370 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.370 15421 15438 E Unity   : 
05-24 14:40:49.384 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.384 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.384 15421 15438 E Unity   : 
05-24 14:40:49.398 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.398 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.398 15421 15438 E Unity   : 
05-24 14:40:49.412 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.412 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.412 15421 15438 E Unity   : 
05-24 14:40:49.426 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.426 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.426 15421 15438 E Unity   : 
05-24 14:40:49.440 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.440 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.440 15421 15438 E Unity   : 
05-24 14:40:49.454 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.454 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.454 15421 15438 E Unity   : 
05-24 14:40:49.467 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.467 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.467 15421 15438 E Unity   : 
05-24 14:40:49.481 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.481 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.481 15421 15438 E Unity   : 
05-24 14:40:49.495 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.495 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.495 15421 15438 E Unity   : 
05-24 14:40:49.509 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.509 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.509 15421 15438 E Unity   : 
05-24 14:40:49.523 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.523 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.523 15421 15438 E Unity   : 
05-24 14:40:49.537 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.537 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.537 15421 15438 E Unity   : 
05-24 14:40:49.551 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.551 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.551 15421 15438 E Unity   : 
05-24 14:40:49.565 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.565 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.565 15421 15438 E Unity   : 
05-24 14:40:49.579 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.579 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.579 15421 15438 E Unity   : 
05-24 14:40:49.593 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.593 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.593 15421 15438 E Unity   : 
05-24 14:40:49.607 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.607 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.607 15421 15438 E Unity   : 
05-24 14:40:49.621 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.621 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.621 15421 15438 E Unity   : 
05-24 14:40:49.635 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.635 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.635 15421 15438 E Unity   : 
05-24 14:40:49.648 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.648 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.648 15421 15438 E Unity   : 
05-24 14:40:49.662 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.662 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.662 15421 15438 E Unity   : 
05-24 14:40:49.676 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.676 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.676 15421 15438 E Unity   : 
05-24 14:40:49.690 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.690 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.690 15421 15438 E Unity   : 
05-24 14:40:49.704 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.704 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.704 15421 15438 E Unity   : 
05-24 14:40:49.718 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
05-24 14:40:49.718 15421 15438 E Unity   :   at TutorialScript.Update () [0x00000] in <00000000000000000000000000000000>:0 
05-24 14:40:49.718 15421 15438 E Unity   : 
05-24 14:40:49.732 15421 15438 E Unity   : NullReferenceException: Object reference not set to an instance of an object.
